Time,r.ankle Acceleration X (m/s^2),r.ankle Acceleration Y (m/s^2),r.ankle Acceleration Z (m/s^2),r.ankle Angular Velocity X (rad/s),r.ankle Angular Velocity Y (rad/s),r.ankle Angular Velocity Z (rad/s),r.ankle Magnetic Field X (uT),r.ankle Magnetic Field Y (uT),r.ankle Magnetic Field Z (uT),l.ankle Acceleration X (m/s^2),l.ankle Acceleration Y (m/s^2),l.ankle Acceleration Z (m/s^2),l.ankle Angular Velocity X (rad/s),l.ankle Angular Velocity Y (rad/s),l.ankle Angular Velocity Z (rad/s),l.ankle Magnetic Field X (uT),l.ankle Magnetic Field Y (uT),l.ankle Magnetic Field Z (uT),r.thigh Acceleration X (m/s^2),r.thigh Acceleration Y (m/s^2),r.thigh Acceleration Z (m/s^2),r.thigh Angular Velocity X (rad/s),r.thigh Angular Velocity Y (rad/s),r.thigh Angular Velocity Z (rad/s),r.thigh Magnetic Field X (uT),r.thigh Magnetic Field Y (uT),r.thigh Magnetic Field Z (uT),l.thigh Acceleration X (m/s^2),l.thigh Acceleration Y (m/s^2),l.thigh Acceleration Z (m/s^2),l.thigh Angular Velocity X (rad/s),l.thigh Angular Velocity Y (rad/s),l.thigh Angular Velocity Z (rad/s),l.thigh Magnetic Field X (uT),l.thigh Magnetic Field Y (uT),l.thigh Magnetic Field Z (uT),head Acceleration X (m/s^2),head Acceleration Y (m/s^2),head Acceleration Z (m/s^2),head Angular Velocity X (rad/s),head Angular Velocity Y (rad/s),head Angular Velocity Z (rad/s),head Magnetic Field X (uT),head Magnetic Field Y (uT),head Magnetic Field Z (uT),sternum Acceleration X (m/s^2),sternum Acceleration Y (m/s^2),sternum Acceleration Z (m/s^2),sternum Angular Velocity X (rad/s),sternum Angular Velocity Y (rad/s),sternum Angular Velocity Z (rad/s),sternum Magnetic Field X (uT),sternum Magnetic Field Y (uT),sternum Magnetic Field Z (uT),waist Acceleration X (m/s^2),waist Acceleration Y (m/s^2),waist Acceleration Z (m/s^2),waist Angular Velocity X (rad/s),waist Angular Velocity Y (rad/s),waist Angular Velocity Z (rad/s),waist Magnetic Field X (uT),waist Magnetic Field Y (uT),waist Magnetic Field Z (uT)
1305397831265620,-9.497782,1.651001,-1.894515,0.264805,0.034845,-0.016557,47.937939,12.685299,13.375602,-9.55307,-0.79858,-1.845977,0.017824,0.00602,-0.034858,46.099019,-30.745546,12.232336,-9.629223,-0.239053,-1.686273,0.048692,-0.004259,-0.054841,36.540423,-0.223267,-49.607838,-9.489812,-1.109293,-1.369251,0.202785,0.214703,0.009872,36.834169,-62.817228,-29.438942,-8.559807,-0.018175,-4.553327,0.224214,0.133231,-0.015528,19.424548,-47.030082,-82.606964,-9.57744,0.237634,-1.517043,-0.06945,0.209783,0.021889,27.007445,-22.419896,-50.701302,-8.62304,0.021345,4.49479,0.137008,1.212204,0.043234,37.850618,-25.650665,-20.356416
1305397831273430,-9.497935,1.662025,-1.901188,0.258234,0.029637,-0.018159,47.945577,12.189759,12.887242,-9.550944,-0.791983,-1.848256,0.019445,0.00908,-0.03323,46.10546,-30.262789,12.20651,-9.624345,-0.227325,-1.693301,0.056377,-0.011296,-0.024544,35.646581,-3.289633,-47.151104,-9.49712,-1.116395,-1.378675,0.205424,0.218861,-0.031909,38.422985,-60.721062,-31.354738,-8.571453,-0.016069,-4.551002,0.22111,0.146055,0.014631,18.774304,-49.58476,-83.394959,-9.477724,0.258175,-1.821511,-0.112276,0.208889,0.044735,24.584891,-19.479126,-48.050258,-8.679305,0.020522,4.530167,0.148716,1.203019,0.031258,35.502158,-26.109897,-25.172116
1305397831281250,-9.50241,1.659861,-1.919021,0.259786,0.029833,-0.01501,47.944573,12.679329,12.865501,-9.562134,-0.787398,-1.850535,0.022659,0.013692,-0.033184,46.096121,-30.738195,12.716645,-9.614667,-0.208522,-1.702662,0.065503,-0.013863,0.029979,35.653441,-3.30772,-47.99013,-9.497247,-1.123363,-1.378677,0.204197,0.212781,-0.008064,36.810921,-62.820862,-30.290429,-8.587795,-0.014034,-4.583664,0.218942,0.14207,-0.05801,20.054658,-49.57171,-82.635804,-9.511575,0.377847,-1.266568,-0.065101,0.19873,-0.002076,29.414298,-22.288228,-48.198339,-8.740289,0.014998,4.537301,0.149595,1.205344,0.001398,33.113532,-23.060728,-22.466528
1305397831289060,-9.502386,1.657663,-1.912336,0.246656,0.029262,-0.018292,47.937939,12.685299,13.375602,-9.587044,-0.807553,-1.848237,0.016455,0.014632,-0.032532,45.594928,-30.723396,12.71205,-9.622017,-0.217455,-1.721659,0.056279,-0.000908,-0.000333,34.878969,-2.292961,-47.961304,-9.516621,-1.13533,-1.390448,0.218928,0.21269,-0.026215,37.650605,-60.728032,-30.52873,-8.613609,-0.019112,-4.611664,0.218955,0.140411,-0.057989,20.055814,-50.418634,-82.653364,-9.641436,0.392446,-1.247806,-0.067197,0.230405,0.040301,29.414298,-22.288228,-48.198339,-8.707499,0.013166,4.513722,0.157346,1.209422,0.019366,37.985932,-26.221377,-27.647682
1305397831296870,-9.491152,1.664106,-1.921257,0.248267,0.03595,-0.01676,47.937939,12.685299,13.375602,-9.584721,-0.814219,-1.843687,0.019705,0.020736,-0.027679,45.594928,-30.723396,12.71205,-9.620239,-0.24772,-1.728744,0.06284,-0.004035,-0.018548,35.653441,-3.30772,-47.99013,-9.552608,-1.13831,-1.39513,0.211121,0.214833,0.00973,38.399737,-60.724697,-32.206225,-8.618294,-0.01919,-4.627993,0.230863,0.124827,-0.003356,20.081733,-49.556948,-81.924331,-9.623431,0.324395,-1.594355,-0.070837,0.211361,0.057548,31.836852,-25.228998,-50.849383,-8.700642,0.001711,4.51371,0.151876,1.193735,0.031212,40.714981,-14.011387,-21.911886
1305397831304680,-9.468537,1.663802,-1.90122,0.256535,0.034577,-0.016652,47.938943,12.195729,13.397343,-9.5715,-0.805595,-1.834617,0.019696,0.019196,-0.027695,46.093415,-30.253942,12.203857,-9.627476,-0.259506,-1.733471,0.067813,-0.000763,-0.030717,35.66716,-3.343894,-49.668181,-9.574004,-1.129414,-1.399822,0.209365,0.20648,-0.002228,37.694662,-58.645807,-30.792511,-8.625871,-0.051736,-4.602329,0.235399,0.123803,-0.045792,20.107651,-48.695261,-81.195297,-9.558645,0.391376,-1.367258,-0.058794,0.191465,0.033512,27.189205,-21.784146,-45.868659,-8.749762,0.007924,4.537311,0.157997,1.194411,-0.010596,42.682852,-25.302912,-18.01628
1305397831312500,-9.479822,1.661758,-1.903439,0.256373,0.026587,-0.011893,48.420643,12.682117,13.384441,-9.571794,-0.785723,-1.830105,0.019706,0.023847,-0.030843,46.084078,-30.729258,12.713888,-9.62342,-0.294371,-1.726457,0.053064,-0.000834,-0.000314,35.702837,-1.240027,-47.945545,-9.571107,-1.101496,-1.390387,0.219258,0.20815,-0.008352,37.650605,-60.728032,-30.52873,-8.616518,-0.051571,-4.59766,0.225499,0.145283,-0.045983,18.882604,-49.52571,-80.549068,-9.562174,0.313359,-1.346139,-0.05539,0.192972,0.075211,29.398597,-19.215791,-43.044332,-8.735644,0.012757,4.542003,0.161575,1.191101,-0.022557,37.945766,-22.712975,-20.126392
1305397831320310,-9.48649,1.653036,-1.898984,0.266301,0.03019,-0.011804,47.938943,12.195729,13.397343,-9.563024,-0.777026,-1.825576,0.024469,0.023868,-0.034039,46.093415,-30.253942,12.203857,-9.602261,-0.28931,-1.712314,0.054671,-0.005622,-0.006367,35.759092,0.809579,-48.739986,-9.525201,-1.079757,-1.378638,0.196122,0.198161,-0.002055,38.402176,-62.799654,-30.239469,-8.602436,-0.049015,-4.57433,0.228789,0.127228,-0.057901,20.1618,-48.665736,-79.772352,-9.567747,0.254285,-1.465536,-0.053482,0.20144,0.093297,29.414298,-22.288228,-48.198339,-8.707356,0.024731,4.537264,0.16375,1.197158,0.019309,40.334392,-25.762145,-22.831981
1305397831328120,-9.513417,1.6358,-1.88337,0.271206,0.0255,-0.010144,48.420643,12.682117,13.384441,-9.574021,-0.785673,-1.841456,0.011673,0.016199,-0.034113,45.597825,-30.730745,12.22784,-9.609465,-0.301073,-1.698239,0.054596,-0.007314,-0.000297,36.45261,-3.288632,-47.996664,-9.52215,-1.042542,-1.3527,0.199274,0.197996,-0.014043,38.48907,-57.597725,-31.750409,-8.583523,-0.037108,-4.567327,0.227506,0.133178,-0.009494,18.855529,-49.540472,-81.260541,-9.581845,0.261143,-1.428067,-0.058547,0.204792,0.004162,29.414298,-22.288228,-48.198339,-8.728513,0.022115,4.570244,0.159367,1.199556,0.001388,37.945766,-22.712975,-20.126392
1305397831335930,-9.524803,1.640381,-1.881122,0.269712,0.031796,-0.014909,48.420643,12.682117,13.384441,-9.582693,-0.800993,-1.848246,0.022821,0.013077,-0.032549,45.604265,-30.24808,12.202019,-9.635363,-0.310862,-1.698295,0.044855,-0.015144,-0.000208,36.508866,-1.239026,-48.791105,-9.531319,-1.019488,-1.345613,0.197497,0.199483,-0.019968,39.217392,-59.67298,-32.312636,-8.555548,-0.04124,-4.560313,0.229016,0.135021,-0.021646,18.855529,-49.540472,-81.260541,-9.646842,0.34517,-1.339108,-0.083664,0.210107,0.039424,24.584891,-19.479126,-48.050258,-8.681756,0.015872,4.563124,0.157192,1.193499,-0.040479,38.035975,-23.09345,-24.987236
1305397831343750,-9.542842,1.636223,-1.887795,0.271153,0.02393,-0.008566,47.937939,12.685299,13.375602,-9.582823,-0.792158,-1.848259,0.022884,0.020744,-0.029277,45.604265,-30.24808,12.202019,-9.658499,-0.297303,-1.698317,0.053025,-0.013557,-0.012389,35.691858,-2.310047,-49.645889,-9.545991,-1.036011,-1.350319,0.183758,0.202084,-0.04358,40.014239,-60.699854,-31.303778,-8.541682,-0.050253,-4.553305,0.220612,0.142002,-0.051963,18.855529,-49.540472,-81.260541,-9.656293,0.345052,-1.378915,-0.08983,0.217719,0.033554,34.046243,-22.660643,-48.025057,-8.607103,-0.006144,4.537134,0.169138,1.193767,0.001377,40.389373,-19.316053,-15.080667
1305397831351560,-9.53821,1.629529,-1.894496,0.269446,0.022307,-0.007007,48.420643,12.682117,13.384441,-9.584983,-0.796546,-1.845983,0.022848,0.011474,-0.026176,46.077638,-31.211922,12.73971,-9.653787,-0.294893,-1.703007,0.044799,-0.019977,-0.000189,35.691858,-2.310047,-49.645889,-9.548834,-1.061611,-1.371539,0.182037,0.198705,-0.049539,37.649386,-59.690554,-31.512108,-8.560588,-0.062165,-4.546314,0.225779,0.146438,-0.009646,18.800222,-48.723073,-82.665926,-9.663519,0.335515,-1.414034,-0.090172,0.207553,0.021397,31.639391,-22.79231,-50.52802,-8.602977,-0.043062,4.546535,0.164063,1.208024,0.013398,33.078304,-16.234161,-9.85437
1305397831359370,-9.517942,1.635863,-1.885594,0.271409,0.025215,-0.016404,48.421647,12.192547,13.406182,-9.585017,-0.794327,-1.852796,0.024396,0.003771,-0.026253,46.081181,-30.721909,13.198099,-9.660602,-0.285675,-1.684205,0.0511,-0.017148,0.017951,34.885829,-2.311048,-48.800329,-9.520276,-1.072702,-1.383354,0.182257,0.195678,-0.037631,39.197803,-62.789049,-30.213989,-8.565517,-0.076135,-4.557973,0.217538,0.144953,-0.02774,19.5104,-50.37349,-80.542787,-9.68231,0.344672,-1.390617,-0.077321,0.21056,0.033627,31.821151,-22.156561,-45.695377,-8.629171,-0.071183,4.558329,0.166721,1.199236,0.031279,38.326355,-10.962217,-19.206297
1305397831367180,-9.522607,1.646936,-1.905638,0.269813,0.031653,-0.018039,47.937939,12.685299,13.375602,-9.594048,-0.785354,-1.857351,0.021218,0.006874,-0.027819,46.081181,-30.721909,13.198099,-9.636852,-0.264289,-1.69589,0.048034,-0.013689,0.00583,35.759092,0.809579,-48.739986,-9.51077,-1.077174,-1.388079,0.182238,0.197301,-0.03762,37.628577,-61.769145,-30.39684,-8.588787,-0.055366,-4.562748,0.232765,0.154888,-0.021924,17.599937,-47.844912,-81.273103,-9.687078,0.342235,-1.383589,-0.059813,0.206951,0.063604,29.686938,-21.334604,-40.949374,-8.636042,-0.059725,4.57011,0.17988,1.214273,0.037373,35.557139,-19.663806,-17.420803
1305397831375000,-9.52257,1.644724,-1.9101,0.271263,0.030351,-0.011747,47.944573,12.679329,12.865501,-9.587506,-0.776602,-1.868713,0.016409,0.0116,-0.037355,46.080535,-31.219271,12.2555,-9.618203,-0.266295,-1.707612,0.040034,-0.000779,0.017953,36.515725,-1.257113,-49.63013,-9.534906,-1.086903,-1.388059,0.175803,0.208985,-0.013568,38.421765,-59.683584,-32.338116,-8.612042,-0.048836,-4.565096,0.231284,0.143171,-0.015707,18.800222,-48.723073,-82.665926,-9.718001,0.329972,-1.395282,-0.052138,0.198343,0.057596,29.80922,-27.161605,-48.841066,-8.612141,-0.034019,4.546603,0.178483,1.205833,0.02537,33.018384,-25.998417,-22.696551
1305397831382810,-9.513764,1.662235,-1.916775,0.268007,0.031813,-0.013363,47.944573,12.679329,12.865501,-9.602816,-0.794061,-1.855069,0.02436,0.000723,-0.029479,46.077638,-31.211922,12.73971,-9.620715,-0.275663,-1.709978,0.049921,-0.008569,-0.018453,36.491027,-2.290959,-49.652423,-9.559396,-1.115207,-1.371546,0.176885,0.211603,-0.049366,38.468261,-59.676316,-30.635141,-8.577025,-0.05052,-4.581401,0.239362,0.153122,-0.009835,18.173583,-48.722217,-82.689768,-9.697338,0.287767,-1.411658,-0.061779,0.199187,0.027711,29.793519,-24.089167,-43.687059,-8.583665,-0.010489,4.527744,0.188754,1.225095,0.019531,42.727957,-25.493149,-20.446702
1305397831390620,-9.513469,1.642371,-1.92126,0.269765,0.033365,-0.016487,47.938943,12.195729,13.397343,-9.595877,-0.811849,-1.841422,0.018039,0.008421,-0.027803,46.077638,-31.211922,12.73971,-9.627748,-0.275802,-1.719391,0.054484,-0.012228,0.005786,36.484168,-2.272872,-48.813397,-9.572057,-1.152589,-1.371545,0.18584,0.214116,-0.00774,37.651825,-61.765511,-29.545352,-8.556116,-0.057086,-4.593048,0.236005,0.161473,-0.015972,18.226576,-47.845768,-81.249261,-9.659558,0.283607,-1.418691,-0.063394,0.197379,0.033571,31.532809,-20.037747,-47.790335,-8.627213,0.053584,4.52546,0.195114,1.235226,0.031555,37.805514,-25.460427,-17.925993
1305397831398430,-9.502472,1.664271,-1.921244,0.271417,0.031778,-0.016455,48.420643,12.682117,13.384441,-9.595774,-0.818514,-1.814171,0.021254,0.009922,-0.024593,46.077638,-31.211922,12.73971,-9.634827,-0.278275,-1.731157,0.05968,-0.003879,-0.024593,35.674019,-3.361981,-50.507207,-9.555908,-1.187126,-1.381,0.185824,0.207519,-0.013749,38.447452,-61.754907,-29.519872,-8.561043,-0.071057,-4.600043,0.231104,0.159851,-0.021973,18.17474,-49.569141,-82.707328,-9.626678,0.267575,-1.449134,-0.058963,0.187376,0.021518,34.152824,-25.415205,-50.762742,-8.645039,0.11341,4.504312,0.187216,1.23289,0.019573,38.231208,-13.899906,-19.436321
1305397831406250,-9.489161,1.681743,-1.907861,0.27442,0.032313,-0.007027,47.938943,12.195729,13.397343,-9.591455,-0.809748,-1.811913,0.024424,0.014613,-0.032534,46.086975,-30.736606,12.229678,-9.641959,-0.285385,-1.724127,0.062727,-0.018451,-0.024554,35.684998,-2.29196,-48.806863,-9.547529,-1.25198,-1.359814,0.187397,0.215656,-0.013723,37.628577,-61.769145,-30.39684,-8.589228,-0.078498,-4.614049,0.237555,0.158337,-0.028063,19.455093,-49.556091,-81.948172,-9.581774,0.265871,-1.432753,-0.06036,0.203339,-0.037503,27.204906,-24.856584,-51.022666,-8.649025,0.159575,4.492559,0.18233,1.235784,0.019578,35.461992,-22.601495,-17.650827
1305397831414060,-9.491448,1.681802,-1.887794,0.259531,0.028549,-0.007173,47.937939,12.685299,13.375602,-9.59119,-0.827447,-1.791457,0.019696,0.019196,-0.027695,46.086975,-30.736606,12.229678,-9.634688,-0.271274,-1.724097,0.068935,-0.023677,-0.006381,36.522585,-1.2752,-50.469156,-9.559577,-1.25685,-1.381018,0.194195,0.212625,-0.007893,37.627357,-60.731667,-31.380218,-8.607493,-0.053353,-4.644389,0.23919,0.156693,-0.028055,18.228889,-49.539616,-81.284382,-9.562676,0.277964,-1.430423,-0.055033,0.211091,0.040048,29.307717,-19.533665,-45.460654,-8.660727,0.159399,4.483158,0.170978,1.246215,0.019612,40.284349,-28.890072,-25.492426
1305397831421870,-9.497827,1.653222,-1.883365,0.24485,0.029422,-0.013616,47.938943,12.195729,13.397343,-9.584547,-0.825344,-1.786918,0.019706,0.023847,-0.030843,46.084078,-30.729258,12.713888,-9.585282,-0.254075,-1.728693,0.060859,-0.01721,0.005767,36.45261,-3.288632,-47.996664,-9.544883,-1.240335,-1.399883,0.210721,0.209424,-0.02013,37.605329,-61.772779,-31.248327,-8.591131,-0.05306,-4.649044,0.23764,0.159829,-0.015964,18.827297,-48.708311,-81.954453,-9.543612,0.287694,-1.428092,-0.074308,0.20658,0.021703,27.264384,-18.393834,-38.29833,-8.707907,0.137903,4.499687,0.176857,1.245643,0.043523,40.569791,-20.077003,-24.802355
1305397831429680,-9.49133,1.672987,-1.878889,0.246559,0.032686,-0.015188,47.937939,12.685299,13.375602,-9.564623,-0.818998,-1.798275,0.024505,0.026916,-0.030813,46.084078,-30.729258,12.713888,-9.582331,-0.221389,-1.716897,0.066352,-0.011595,-0.06098,36.533564,-0.20518,-48.768812,-9.511461,-1.241985,-1.37866,0.209489,0.211762,0.009737,37.675072,-61.761877,-28.693865,-8.586457,-0.052976,-4.651374,0.237832,0.14149,-0.009678,18.855529,-49.540472,-81.260541,-9.55032,0.313586,-1.439813,-0.071045,0.20774,0.033684,22.663841,-24.166295,-48.779626,-8.755258,0.102528,4.487965,0.169002,1.233686,0.02551,37.760409,-25.270189,-15.495571
1305397831437500,-9.495886,1.679682,-1.910062,0.24486,0.040605,-0.016853,47.938866,12.685233,13.375886,-9.539989,-0.830374,-1.818686,0.021309,0.025383,-0.030828,45.594928,-30.723396,12.71205,-9.600547,-0.19377,-1.723944,0.064558,-0.013412,-0.042774,34.861131,-3.344895,-48.822621,-9.494472,-1.230065,-1.378672,0.22081,0.218107,-0.008313,38.46948,-60.713794,-29.651763,-8.581491,-0.036687,-4.649045,0.239073,0.147073,-0.05217,19.483325,-50.388253,-81.25426,-9.541003,0.313913,-1.430481,-0.069733,0.209461,0.033757,24.782353,-21.915814,-48.371621,-8.788331,0.083548,4.490353,0.160832,1.223635,0.019457,35.647348,-20.044281,-22.281647
1305397831445310,-9.48233,1.681685,-1.914533,0.23819,0.03718,-0.015338,47.938866,12.685233,13.375886,-9.53335,-0.828242,-1.834578,0.032438,0.023849,-0.034041,46.084078,-30.729258,12.713888,-9.616855,-0.189421,-1.735717,0.056371,-0.011859,-0.024542,34.892688,-2.329135,-49.639355,-9.482075,-1.208952,-1.414033,0.229457,0.215319,0.009419,36.856197,-61.776115,-29.570832,-8.565433,-0.052589,-4.681682,0.233379,0.126003,0.026904,20.081733,-49.556948,-81.924331,-9.548313,0.299627,-1.421104,-0.069705,0.213203,0.016032,32.125193,-27.347812,-48.754425,-8.807417,0.060152,4.492724,0.171336,1.221913,-0.004429,37.800575,-28.778592,-23.016861
1305397831453120,-9.480038,1.68162,-1.939059,0.24154,0.030653,-0.016813,47.938866,12.685233,13.375886,-9.537639,-0.8392,-1.848184,0.029323,0.026841,-0.024425,46.084078,-30.729258,12.713888,-9.581934,-0.195803,-1.756818,0.057941,-0.015118,-0.024538,36.522585,-1.2752,-50.469156,-9.467153,-1.178492,-1.404609,0.227881,0.215402,0.015412,37.605329,-61.772779,-31.248327,-8.553853,-0.059336,-4.653685,0.242932,0.136222,0.014584,19.45972,-52.943788,-82.018414,-9.560213,0.294721,-1.411731,-0.064984,0.207871,0.039755,29.429999,-25.360666,-53.352346,-8.793681,0.037237,4.47387,0.171932,1.219839,0.031411,35.602244,-19.854043,-19.851225
1305397831460930,-9.473153,1.674904,-1.936846,0.246498,0.027532,-0.016731,47.938866,12.685233,13.375886,-9.535611,-0.825974,-1.852743,0.024532,0.020646,-0.019694,45.594928,-30.723396,12.71205,-9.577586,-0.214357,-1.752133,0.06086,-0.007708,0.017856,34.885829,-2.311048,-48.800329,-9.475849,-1.129891,-1.404586,0.24347,0.229174,-0.044425,37.629796,-62.806623,-29.413462,-8.553878,-0.061662,-4.625697,0.24259,0.13681,-0.027833,19.455093,-49.556091,-81.948172,-9.572217,0.282729,-1.407038,-0.052357,0.20948,0.010355,29.414298,-22.288228,-48.198339,-8.793456,0.053423,4.485644,0.161702,1.203729,0.037268,40.710043,-17.329551,-27.002754
1305397831468750,-9.484415,1.670665,-1.93015,0.264651,0.036397,-0.015021,47.938866,12.685233,13.375886,-9.533653,-0.808295,-1.882279,0.024559,0.025265,-0.019647,46.086975,-30.736606,12.229678,-9.554489,-0.230244,-1.749764,0.044818,-0.013615,0.005849,36.515725,-1.257113,-49.63013,-9.479832,-1.085848,-1.409283,0.229422,0.210344,0.00342,36.83173,-60.742271,-31.405698,-8.554002,-0.068607,-4.625695,0.244046,0.127289,-0.05802,18.775461,-50.431684,-83.41252,-9.584182,0.273107,-1.416396,-0.060424,0.202427,0.027825,27.114026,-25.174458,-53.438987,-8.771739,0.097664,4.499753,0.168524,1.197438,0.025297,33.068427,-22.87049,-20.036106
1305397831476560,-9.486813,1.67953,-1.925678,0.261495,0.036076,-0.019754,48.421579,12.682051,13.384725,-9.542414,-0.817013,-1.868648,0.021397,0.026774,-0.016441,46.080625,-31.219339,12.255519,-9.578285,-0.256466,-1.740247,0.049534,-0.004207,0.030036,36.533564,-0.20518,-48.768812,-9.493776,-1.060551,-1.376262,0.22572,0.218076,-0.014364,37.650605,-60.728032,-30.52873,-8.55161,-0.066259,-4.602371,0.239249,0.136948,-0.039927,20.081733,-49.556948,-81.924331,-9.598617,0.256363,-1.42575,-0.058978,0.200146,0.009972,29.216837,-19.85154,-47.876976,-8.728985,0.137589,4.495004,0.164539,1.19146,-0.010597,37.895723,-25.840902,-22.786838
1305397831484370,-9.470754,1.663868,-1.914569,0.26981,0.031351,-0.021185,47.456153,12.688414,13.367046,-9.549252,-0.80587,-1.868665,0.018119,0.01605,-0.021341,45.595017,-30.723463,12.712071,-9.599724,-0.277829,-1.745009,0.046541,-0.003807,0.0058,36.502006,-1.220939,-47.952079,-9.515039,-1.044689,-1.385666,0.210719,0.209623,-0.020128,38.446232,-60.717428,-30.50325,-8.546928,-0.06618,-4.590707,0.239497,0.129973,-0.015606,19.455093,-49.556091,-81.948172,-9.612639,0.267958,-1.411702,-0.057239,0.204524,0.016064,29.702639,-24.407042,-46.103381,-8.667846,0.152357,4.473749,0.160208,1.189128,0.025229,40.244183,-25.381669,-17.971137
1305397831492180,-9.493,1.635542,-1.892288,0.268101,0.028087,-0.019614,47.938866,12.685233,13.375886,-9.560569,-0.792483,-1.848255,0.021325,0.014455,-0.016565,46.080625,-31.219339,12.255519,-9.595544,-0.308004,-1.714487,0.056225,-0.00556,-0.000314,34.885829,-2.311048,-48.800329,-9.524418,-1.033249,-1.38094,0.202657,0.209818,-0.002091,37.606548,-62.810258,-30.264949,-8.54442,-0.056881,-4.58138,0.239354,0.123671,-0.039761,19.455093,-49.556091,-81.948172,-9.631632,0.262952,-1.411694,-0.065161,0.199806,0.051422,29.323418,-22.606103,-50.614661,-8.616511,0.139248,4.471329,0.167636,1.190221,-0.004622,32.742819,-28.175156,-13.204887
1305397831500000,-9.50404,1.615859,-1.883383,0.269443,0.022005,-0.010153,47.93987,12.195653,13.397627,-9.569566,-0.785728,-1.845996,0.021325,0.019122,-0.021311,46.080625,-31.219339,12.255519,-9.611669,-0.296621,-1.693349,0.059683,0.001052,-0.01855,36.533564,-0.20518,-48.768812,-9.536747,-1.052048,-1.373863,0.20271,0.213171,0.003897,38.378928,-62.803288,-31.090957,-8.54905,-0.054652,-4.574387,0.232834,0.140036,-0.027797,18.828454,-49.555235,-81.972014,-9.640961,0.272249,-1.385937,-0.065522,0.189874,0.03333,31.927732,-24.911124,-48.433062,-8.586283,0.123513,4.459518,0.160322,1.206466,-0.028445,40.479582,-19.696528,-19.941511
1305397831507810,-9.513286,1.629228,-1.885585,0.272753,0.023753,-0.010128,47.932232,12.691203,13.885997,-9.580623,-0.789997,-1.834641,0.019758,0.020634,-0.0181,45.595017,-30.723463,12.712071,-9.641982,-0.294804,-1.662845,0.06746,-0.012184,-0.006418,36.445751,-3.270545,-47.157638,-9.5394,-1.066027,-1.371507,0.169352,0.206052,-0.001545,39.151307,-62.796318,-31.916964,-8.555989,-0.050142,-4.588386,0.234452,0.146606,-0.021833,18.829611,-50.402159,-81.989574,-9.652549,0.288602,-1.367209,-0.063888,0.191448,0.033405,31.927732,-24.911124,-48.433062,-8.586939,0.079589,4.464215,0.153165,1.213088,-0.004523,35.7876,-17.296829,-24.482046
1305397831515620,-9.517883,1.633713,-1.881115,0.269491,0.020293,-0.011705,47.93987,12.195653,13.397627,-9.583011,-0.778927,-1.830117,0.024504,0.025353,-0.029236,45.597914,-30.730812,12.22786,-9.660262,-0.271831,-1.658147,0.059551,-0.014975,-0.024549,35.684998,-2.29196,-48.806863,-9.561114,-1.073383,-1.352633,0.182472,0.201069,-0.019701,38.490289,-58.635203,-30.767031,-8.567476,-0.038772,-4.595394,0.237647,0.146721,-0.027918,18.829611,-50.402159,-81.989574,-9.65043,0.272095,-1.362517,-0.048347,0.1699,0.092575,36.484498,-28.67385,-55.830108,-8.601334,0.056261,4.461872,0.15647,1.227609,0.001544,40.474644,-23.014693,-25.032379
1305397831523430,-9.520315,1.644787,-1.87441,0.26955,0.026785,-0.013322,48.421579,12.682051,13.384725,-9.58517,-0.783311,-1.830111,0.024495,0.025369,-0.030833,46.090608,-30.246659,12.688087,-9.6552,-0.250768,-1.655762,0.056204,-0.021425,-0.01844,35.6603,-3.325807,-48.829156,-9.576089,-1.106163,-1.350272,0.187508,0.206122,-0.013787,39.173336,-61.755205,-32.048855,-8.560346,-0.031696,-4.609386,0.233069,0.134721,-0.003497,17.574019,-48.706598,-82.002136,-9.63559,0.312571,-1.542859,-0.06406,0.185371,0.033242,27.280085,-21.466272,-43.452337,-8.655564,0.032347,4.468993,0.1567,1.232172,-0.004404,42.773061,-25.683387,-22.877124
1305397831531250,-9.545141,1.640722,-1.885534,0.271109,0.031903,-0.010212,47.93987,12.195653,13.397627,-9.589521,-0.789882,-1.823292,0.021298,0.022281,-0.029266,45.595017,-30.723463,12.712071,-9.654956,-0.234492,-1.686294,0.057534,-0.017117,0.017913,37.283337,-2.253785,-48.819931,-9.581135,-1.120187,-1.352629,0.184573,0.211479,0.016129,38.377708,-61.765809,-32.074335,-8.553416,-0.0362,-4.611713,0.237676,0.136848,-0.033854,18.855529,-49.540472,-81.260541,-9.661484,0.323904,-1.369567,-0.078855,0.166178,0.04431,29.505178,-21.970354,-45.782018,-8.704907,0.022373,4.478466,0.155307,1.250998,-0.004297,35.411949,-25.729422,-20.311272
1305397831539060,-9.529565,1.66033,-1.901131,0.267801,0.031796,-0.01025,48.414945,12.688021,13.894836,-9.593839,-0.798657,-1.81874,0.022883,0.017626,-0.026119,46.573319,-30.735186,12.715747,-9.64529,-0.215698,-1.702706,0.056167,-0.019895,-0.012383,34.87485,-3.381069,-50.500673,-9.567387,-1.154766,-1.357366,0.186498,0.205234,0.027987,39.946935,-62.785714,-31.891484,-8.569955,-0.045747,-4.628045,0.242964,0.144351,0.0266,18.827297,-48.708311,-81.954453,-9.621536,0.307923,-1.299317,-0.069182,0.171064,0.044641,29.232538,-22.923977,-53.030983,-8.730719,0.017363,4.457311,0.164954,1.235754,-0.004363,35.507096,-22.791733,-20.081249
